iso3_i,iso3_j,contiguity,common_language,colonial_link,distance
UKR,HUN,1,0,0,896.37006
UKR,IDN,0,0,0,9581.404
UKR,IND,0,0,0,4583.481
UKR,IRL,0,0,0,2517.5247
UKR,IRN,0,0,0,2349.7563
UKR,IRQ,0,0,0,2216.2373
UKR,ISL,0,0,0,3379.3594
UKR,ISR,0,0,0,2070.605
UKR,ITA,0,0,0,1674.7734
UKR,JAM,0,0,0,9650.142
UKR,JOR,0,0,0,2103.6821
UKR,JPN,0,0,0,8215.83
UKR,KAZ,0,0,0,3564.0664
UKR,KEN,0,0,0,5785.699
UKR,KGZ,0,0,0,3417.1018
UKR,KHM,0,0,0,7923.3164
UKR,KIR,0,0,0,13266.318
UKR,KNA,0,0,0,8766.489
UKR,KOR,0,0,0,7309.346
UKR,KWT,0,0,0,2766.7432
UKR,LAO,0,0,0,7225.497
UKR,LBN,0,0,0,1886.5514
UKR,LBR,0,0,0,6218.5
UKR,LBY,0,0,0,2430.0457
UKR,LCA,0,0,0,8923.262
UKR,LKA,0,0,0,6642.9443
UKR,LSO,0,0,0,8879.244
UKR,LTU,0,0,0,590.0546
UKR,LUX,0,0,0,1736.3015
UKR,LVA,0,0,0,839.8457
UKR,MAC,0,0,0,7645.7646
UKR,MAR,0,0,0,3524.4905
UKR,MDA,1,0,0,399.46057
UKR,MDG,0,0,0,7889.8823
UKR,MDV,0,0,0,6521.934
UKR,MEX,0,0,0,10831.549
UKR,MHL,0,0,0,12594.82
UKR,MKD,0,0,0,1165.0756
UKR,MLI,0,0,0,5457.1035
UKR,MLT,0,0,0,2062.2742
UKR,MMR,0,0,0,6868.432
UKR,MNG,0,0,0,5313.1045
UKR,MNP,0,0,0,10401.257
UKR,MOZ,0,0,0,8503.888
UKR,MRT,0,0,0,5444.6216
UKR,MSR,0,0,0,8781.384
UKR,MTQ,0,0,0,8880.724
UKR,MUS,0,0,0,8291.761
UKR,MWI,0,0,0,7173.1357
UKR,MYS,0,0,0,8424.244
UKR,NAM,0,0,0,8229.549
UKR,NCL,0,0,0,15104.8
UKR,NER,0,0,0,4842.9917
UKR,NFK,0,0,0,15770.334
UKR,NGA,0,0,0,5499.933
UKR,NIC,0,0,0,10779.925
UKR,NIU,0,0,0,16100.242
UKR,NLD,0,0,0,1781.7157
UKR,NOR,0,0,0,1630.3247
UKR,NPL,0,0,0,5219.4727
UKR,NRU,0,0,0,13127.905
UKR,NZL,0,0,0,17284.287
UKR,OMN,0,0,0,3845.6565
UKR,PAK,0,0,0,3914.8225
UKR,PAL,0,0,0,2127.2144
UKR,PAN,0,0,0,10626.103
UKR,PCN,0,0,0,16757.355
UKR,PER,0,0,0,12293.228
UKR,PHL,0,0,0,8801.368
UKR,PLW,0,0,0,10363.623
UKR,PNG,0,0,0,12702.2705
UKR,POL,1,0,0,690.8161
UKR,PRI,0,0,0,8901.7295
UKR,PRK,0,0,0,7115.7173
UKR,PRT,0,0,0,3351.6606
UKR,PRY,0,0,0,12029.039
UKR,PYF,0,0,0,16373.961
UKR,QAT,0,0,0,3330.6746
UKR,REU,0,0,0,8304.946
UKR,ROM,1,0,0,744.6108
UKR,RUS,1,0,1,763.4056
UKR,RWA,0,0,0,5826.659
UKR,SAU,0,0,0,3191.0713
UKR,SDN,0,0,0,3884.9414
UKR,SEN,0,0,0,5852.1963
UKR,SGP,0,0,0,8734.249
UKR,SHN,0,0,0,8186.405
UKR,SLB,0,0,0,13550.014
UKR,SLE,0,0,0,6157.81
UKR,SLV,0,0,0,10812.021
UKR,SMR,0,0,0,1535.2407
UKR,SOM,0,0,0,5564.2344
UKR,SPM,0,0,0,6024.13
UKR,STP,0,0,0,6025.9985
UKR,SUR,0,0,0,9211.708
UKR,SVK,1,0,0,998.22107
UKR,SVN,0,0,0,1277.7539
UKR,SWE,0,0,0,1267.4598
UKR,SWZ,0,0,0,8542.441
UKR,SYC,0,0,0,6578.0005
UKR,SYR,0,0,0,1941.8691
UKR,TCA,0,0,0,8976.259
UKR,TCD,0,0,0,4485.8896
UKR,TGO,0,0,0,5620.7104
UKR,THA,0,0,0,7429.7256
UKR,TJK,0,0,0,3268.0967
UKR,TKL,0,0,0,14979.606
UKR,TKM,0,0,0,2599.0635
UKR,TMP,0,0,0,11110.442
UKR,TON,0,0,0,16075.059
UKR,TTO,0,0,0,9248.727
UKR,TUN,0,0,0,2212.6833
UKR,TUR,0,0,0,1051.2142
UKR,TUV,0,0,0,14549.316
UKR,TWN,0,0,0,7964.517
UKR,TZA,0,0,0,6430.0317
UKR,UGA,0,0,0,5577.7354
UKR,UKR,0,0,0,292.2376
UKR,URY,0,0,0,12716.188
UKR,USA,0,0,0,7515.91
UKR,UZB,0,0,0,3128.8801
UKR,VCT,0,0,0,9010.13
UKR,VEN,0,0,0,9630.776
UKR,VGB,0,0,0,8797.883
UKR,VNM,0,0,0,7205.8984
UKR,VUT,0,0,0,14824.884
UKR,WLF,0,0,0,15247.364
UKR,WSM,0,0,0,14668.4
UKR,YEM,0,0,0,4088.4478
UKR,YUG,0,0,0,972.643
UKR,ZAF,0,0,0,9462.487
UKR,ZAR,0,0,0,6261.9507
UKR,ZMB,0,0,0,7336.021
UKR,ZWE,0,0,0,7596.362
URY,ABW,0,1,0,5483.9346
URY,AFG,0,0,0,15100.648
URY,AGO,0,0,0,7581.0522
URY,AIA,0,0,0,5958.545
URY,ALB,0,0,0,11489.654
URY,AND,0,1,0,10421.204
URY,ANT,0,1,0,5403.592
URY,ARE,0,0,0,13351.8955
URY,ARG,1,1,0,215.07458
URY,ARM,0,0,0,13248.008
URY,ATG,0,0,0,5824.0317
URY,AUS,0,0,0,11864.046
URY,AUT,0,0,0,11712.821
URY,AZE,0,0,0,13680.772
URY,BDI,0,0,0,9390.496
URY,BEL,0,0,0,11228.747
URY,BEN,0,0,0,7670.279
URY,BFA,0,0,0,7784.849
URY,BGD,0,0,0,16574.29
URY,BGR,0,0,0,11811.407
URY,BHR,0,0,0,13103.667
URY,BHS,0,0,0,7041.119
URY,BIH,0,0,0,11560.273
URY,BLR,0,0,0,12702.707
URY,BLZ,0,1,0,6750.0107
URY,BMU,0,0,0,7535.383
URY,BOL,0,1,0,2372.214
URY,BRA,1,0,0,1567.8776
URY,BRB,0,0,0,5356.622
URY,BRN,0,0,0,16574.19
URY,BTN,0,0,0,16704.863
URY,BWA,0,0,0,7789.73
URY,CAF,0,0,0,8922.081
URY,CAN,0,0,0,9055.5
URY,CCK,0,0,0,14036.492
URY,CHE,0,0,0,11102.352
URY,CHL,0,1,0,1342.7201
URY,CHN,0,0,0,19175.586
URY,CIV,0,0,0,7055.091
URY,CMR,0,0,0,8258.707
URY,COG,0,0,0,8053.304
URY,COK,0,0,0,9843.299
URY,COL,0,1,0,4826.3945
URY,COM,0,0,0,10118.151
URY,CPV,0,0,0,6532.041
URY,CRI,0,1,0,5797.174
URY,CUB,0,1,0,7028.569
URY,CXR,0,0,0,14639.084
URY,CYM,0,0,0,6596.8647
URY,CYP,0,0,0,12120.208
URY,CZE,0,0,0,11723.3125
URY,DEU,0,0,0,11412.014
URY,DJI,0,0,0,11596.214
URY,DMA,0,0,0,5616.2114
URY,DNK,0,0,0,11993.655
URY,DOM,0,1,0,6117.109
URY,DZA,0,0,0,10060.008
URY,ECU,0,1,0,4503.7266
URY,EGY,0,0,0,11658.8
URY,ERI,0,0,0,11437.761
URY,ESH,0,0,0,8257.957
URY,ESP,0,1,1,9957.118
URY,EST,0,0,0,12829.541
URY,ETH,0,0,0,11045.593
URY,FIN,0,0,0,12877.317
URY,FJI,0,0,0,11783.227
URY,FLK,0,0,0,1872.8087
URY,FRA,0,0,0,10972.418
URY,FRO,0,0,0,11661.734
URY,FSM,0,0,0,15333.691
URY,GAB,0,0,0,7837.709
URY,GBR,0,0,0,11057.873
URY,GEO,0,0,0,13337.555
URY,GHA,0,0,0,7378.7285
URY,GIB,0,1,0,9500.454
URY,GIN,0,0,0,6523.969
URY,GLP,0,0,0,5697.463
URY,GMB,0,0,0,6810.5884
URY,GNB,0,0,0,6734.1943
URY,GNQ,0,1,0,8015.0337
URY,GRC,0,0,0,11556.448
URY,GRD,0,0,0,5262.1104
URY,GRL,0,0,0,11036.651
URY,GTM,0,1,0,6600.935
URY,GUF,0,0,0,4453.431
URY,GUY,0,0,0,4644.076
URY,HKG,0,0,0,18339.625
URY,HND,0,1,0,6364.2397
URY,HRV,0,0,0,11529.4
URY,HTI,0,0,0,6191.4624
URY,HUN,0,0,0,11831.003
URY,IDN,0,0,0,15125.913
URY,IND,0,0,0,15606.985
URY,IRL,0,0,0,10937.315
URY,IRN,0,0,0,13618.066
URY,IRQ,0,0,0,12926.197
URY,ISL,0,0,0,11427.556
URY,ISR,0,0,0,12062.756
URY,ITA,0,0,0,11041.926
URY,JAM,0,0,0,6277.1587
URY,JOR,0,0,0,12150.648
URY,JPN,0,0,0,18587.082
URY,KAZ,0,0,0,15934.545
URY,KEN,0,0,0,10208.805
URY,KGZ,0,0,0,15741.203
URY,KHM,0,0,0,16808.965
URY,KIR,0,0,0,13716.859
URY,KNA,0,0,0,5850.9604
URY,KOR,0,0,0,19629.504
URY,KWT,0,0,0,13031.8125
URY,LAO,0,0,0,17214.693
URY,LBN,0,0,0,12220.874
URY,LBR,0,0,0,6610.7363
URY,LBY,0,0,0,10434.929
URY,LCA,0,0,0,5469.966
URY,LKA,0,0,0,14569.682
URY,LSO,0,0,0,7673.026
URY,LTU,0,0,0,12619.2295
URY,LUX,0,0,0,11229.401
URY,LVA,0,0,0,12670.171
URY,MAC,0,0,0,18307.355
URY,MAR,0,0,0,9232.994
URY,MDA,0,0,0,12433.003
URY,MDG,0,0,0,10005.711
URY,MDV,0,0,0,13832.372
URY,MEX,0,1,0,7563.498
URY,MHL,0,0,0,14300.229
URY,MKD,0,0,0,11644.689
URY,MLI,0,0,0,7337.575
URY,MLT,0,0,0,10758.9375
URY,MMR,0,0,0,16626.0
URY,MNG,0,0,0,18019.176
URY,MNP,0,0,0,16934.305
URY,MOZ,0,0,0,8295.3545
URY,MRT,0,0,0,7275.055
URY,MSR,0,0,0,5780.402
URY,MTQ,0,0,0,5535.605
URY,MUS,0,0,0,10730.368
URY,MWI,0,0,0,9131.637
URY,MYS,0,0,0,15822.128
URY,NAM,0,0,0,7128.128
URY,NCL,0,0,0,12239.676
URY,NER,0,0,0,8170.1963
URY,NFK,0,0,0,11539.826
URY,NGA,0,0,0,7752.9985
URY,NIC,0,1,0,6122.562
URY,NIU,0,0,0,10820.736
URY,NLD,0,0,0,11371.805
URY,NOR,0,0,0,12189.463
URY,NPL,0,0,0,16308.016
URY,NRU,0,0,0,14069.108
URY,NZL,0,0,0,9826.746
URY,OMN,0,0,0,13688.317
URY,PAK,0,0,0,15420.767
URY,PAL,0,0,0,12004.956
URY,PAN,0,1,0,5465.0557
URY,PCN,0,0,0,7052.703
URY,PER,0,1,0,3299.7986
URY,PHL,0,0,0,17756.299
URY,PLW,0,0,0,16776.174
URY,PNG,0,0,0,14515.813
URY,POL,0,0,0,12236.492
URY,PRI,0,1,0,6031.294
URY,PRK,0,0,0,19547.453
URY,PRT,0,0,0,9520.141
URY,PRY,0,1,0,1085.5013
URY,PYF,0,0,0,9210.864
URY,QAT,0,0,0,13134.553
URY,REU,0,0,0,10518.628
URY,ROM,0,0,0,12107.239
URY,RUS,0,0,0,13387.227
URY,RWA,0,0,0,9550.052
URY,SAU,0,0,0,12679.682
URY,SDN,0,0,0,10883.814
URY,SEN,0,0,0,6864.6387
URY,SGP,0,0,0,15755.331
URY,SHN,0,0,0,5429.5947
URY,SLB,0,0,0,13801.433
URY,SLE,0,0,0,6606.7856
URY,SLV,0,1,0,6432.253
URY,SMR,0,0,0,11186.588
URY,SOM,0,0,0,11196.483
URY,SPM,0,0,0,9080.159
URY,STP,0,0,0,7587.9644
URY,SUR,0,0,0,4540.2085
URY,SVK,0,0,0,11757.854
URY,SVN,0,0,0,11456.622
URY,SWE,0,0,0,12494.461
URY,SWZ,0,0,0,8150.4844
URY,SYC,0,0,0,11661.716
URY,SYR,0,0,0,12266.862
URY,TCA,0,0,0,6471.6787
URY,TCD,0,0,0,9131.858
URY,TGO,0,0,0,7556.4023
URY,THA,0,0,0,16710.973
URY,TJK,0,0,0,15188.029
URY,TKL,0,0,0,11716.498
URY,TKM,0,0,0,14286.801
URY,TMP,0,0,0,15190.334
URY,TON,0,0,0,11074.052
URY,TTO,0,0,0,5100.965
URY,TUN,0,0,0,10528.996
URY,TUR,0,0,0,12115.073
URY,TUV,0,0,0,12477.116
URY,TWN,0,0,0,18917.293
URY,TZA,0,0,0,10076.177
URY,UGA,0,0,0,9924.09
URY,UKR,0,0,0,12716.188
URY,URY,0,0,0,157.89023
URY,USA,0,0,0,8617.354
URY,UZB,0,0,0,15276.66
URY,VCT,0,0,0,5382.0146
URY,VEN,0,1,0,5189.768
URY,VGB,0,0,0,6006.5083
URY,VNM,0,0,0,17693.2
URY,VUT,0,0,0,12522.185
URY,WLF,0,0,0,11745.26
URY,WSM,0,0,0,12621.459
URY,YEM,0,0,0,11924.602
URY,YUG,0,0,0,11756.734
URY,ZAF,0,0,0,6679.3823
URY,ZAR,0,0,0,8055.0464
URY,ZMB,0,0,0,8541.538
URY,ZWE,0,0,0,8646.86
USA,ABW,0,0,0,3161.668
USA,AFG,0,0,0,10847.876
USA,AGO,0,0,0,10427.395
USA,AIA,0,1,0,2717.0686
USA,ALB,0,0,0,7439.6313
USA,AND,0,0,0,6064.699
USA,ANT,0,0,0,3227.0073
USA,ARE,0,0,0,11029.455
USA,ARG,0,0,0,8542.694
USA,ARM,0,0,0,9088.867
USA,ATG,0,1,0,2876.399
USA,AUS,0,1,0,16008.793
USA,AUT,0,0,0,6798.7007
USA,AZE,0,0,0,9371.842
USA,BDI,0,0,0,11382.606
USA,BEL,0,0,0,5891.7114
USA,BEN,0,0,0,8416.831
USA,BFA,0,0,0,7640.939
USA,BGD,0,0,0,12680.433
USA,BGR,0,0,0,7588.9033
USA,BHR,0,0,0,10643.577
USA,BHS,0,1,0,1770.8928
USA,BIH,0,0,0,7188.3228
USA,BLR,0,0,0,7125.8364
USA,BLZ,0,1,0,2979.4949
USA,BMU,0,1,0,1248.121
USA,BOL,0,0,0,6400.357
USA,BRA,0,0,0,7694.307
USA,BRB,0,1,0,3381.5073
USA,BRN,0,0,0,14867.636
USA,BTN,0,0,0,12250.783
USA,BWA,0,1,0,12583.97
USA,CAF,0,0,0,9918.684
USA,CAN,1,1,0,548.3946
USA,CCK,0,0,0,16764.666
USA,CHE,0,0,0,6272.285
USA,CHL,0,0,0,8271.045
USA,CHN,0,0,0,10993.685
USA,CIV,0,0,0,7948.6494
USA,CMR,0,1,0,9359.483
USA,COG,0,0,0,10259.8
USA,COK,0,1,0,11196.471
USA,COL,0,0,0,4021.1711
USA,COM,0,0,0,13150.816
USA,CPV,0,0,0,5640.555
USA,CRI,0,0,0,3564.9004
USA,CUB,0,0,0,2114.841
USA,CXR,0,1,0,16657.664
USA,CYM,0,1,0,2488.7014
USA,CYP,0,0,0,8790.811
USA,CZE,0,0,0,6573.925
USA,DEU,0,0,0,6035.3345
USA,DJI,0,0,0,11349.031
USA,DMA,0,1,0,3084.0486
USA,DNK,0,0,0,6191.8926
USA,DOM,0,0,0,2508.9548
USA,DZA,0,0,0,6471.879
USA,ECU,0,0,0,4584.0728
USA,EGY,0,0,0,9028.413
USA,ERI,0,1,0,10729.35
USA,ESH,0,0,0,5697.8975
USA,ESP,0,0,1,5770.264
USA,EST,0,0,0,6653.4805
USA,ETH,0,1,0,11220.626
USA,FIN,0,0,0,6625.9233
USA,FJI,0,1,0,12785.54
USA,FLK,0,1,0,10407.93
USA,FRA,0,0,1,5838.157
USA,FRO,0,0,0,4946.012
USA,FSM,0,1,1,12515.132
USA,GAB,0,0,0,9434.418
USA,GBR,0,1,1,5570.161
USA,GEO,0,0,0,8980.505
USA,GHA,0,1,0,8246.163
USA,GIB,0,1,0,5852.0454
USA,GIN,0,0,0,6672.73
USA,GLP,0,0,0,2997.893
USA,GMB,0,1,0,6307.115
USA,GNB,0,0,0,6505.373
USA,GNQ,0,0,0,9137.71
USA,GRC,0,0,0,7929.328
USA,GRD,0,1,0,3410.3845
USA,GRL,0,0,0,2978.0625
USA,GTM,0,0,0,3318.1433
USA,GUF,0,0,0,4535.4116
USA,GUY,0,1,0,4096.5913
USA,HKG,0,1,0,12969.583
USA,HND,0,0,0,3234.2324
USA,HRV,0,0,0,6909.1694
USA,HTI,0,0,0,2475.965
USA,HUN,0,0,0,7011.5435
USA,IDN,0,0,0,16180.323
USA,IND,0,1,0,11761.807
USA,IRL,0,1,0,5117.716
USA,IRN,0,0,0,9865.231
USA,IRQ,0,0,0,9651.111
USA,ISL,0,0,0,4201.936
USA,ISR,0,1,0,9119.813
USA,ITA,0,0,0,6895.107
USA,JAM,0,1,0,2549.8965
USA,JOR,0,0,0,9209.496
USA,JPN,0,0,0,10855.587
USA,KAZ,0,0,0,10240.878
USA,KEN,0,1,0,11853.132
USA,KGZ,0,0,0,10203.989
USA,KHM,0,0,0,14208.128
USA,KIR,0,1,0,11815.606
USA,KNA,0,1,0,2827.3674
USA,KOR,0,0,0,11065.702
USA,KWT,0,0,0,10209.516
USA,LAO,0,0,0,13487.607
USA,LBN,0,0,0,9032.354
USA,LBR,0,1,0,7315.249
USA,LBY,0,0,0,7496.542
USA,LCA,0,1,0,3232.8845
USA,LKA,0,0,0,14093.152
USA,LSO,0,1,0,13001.458
USA,LTU,0,0,0,6956.313
USA,LUX,0,0,0,6062.7314
USA,LVA,0,0,0,6759.1978
USA,MAC,0,0,0,12976.248
USA,MAR,0,0,0,5840.309
USA,MDA,0,0,0,7650.4346
USA,MDG,0,0,0,14006.814
USA,MDV,0,0,0,14037.782
USA,MEX,1,0,0,3369.0527
USA,MHL,0,1,0,11523.392
USA,MKD,0,0,0,7509.4863
USA,MLI,0,0,0,7086.209
USA,MLT,0,1,0,7403.357
USA,MMR,0,0,0,13550.221
USA,MNG,0,0,0,10166.811
USA,MNP,0,1,1,12578.152
USA,MOZ,0,0,0,13211.033
USA,MRT,0,0,0,6036.3506
USA,MSR,0,1,0,2906.7688
USA,MTQ,0,0,0,3168.3372
USA,MUS,0,1,0,14928.161
USA,MWI,0,1,0,12519.82
USA,MYS,0,0,0,15130.118
USA,NAM,0,1,0,11720.192
USA,NCL,0,0,0,14065.69
USA,NER,0,0,0,7873.029
USA,NFK,0,1,0,14348.53
USA,NGA,0,1,0,8493.132
USA,NIC,0,0,0,3408.0125
USA,NIU,0,1,0,11870.072
USA,NLD,0,0,0,5866.046
USA,NOR,0,0,0,5916.7026
USA,NPL,0,0,0,12121.587
USA,NRU,0,1,0,12463.388
USA,NZL,0,1,0,14546.238
USA,OMN,0,0,0,11357.148
USA,PAK,0,1,0,11091.542
USA,PAL,0,0,0,9139.831
USA,PAN,0,0,0,3580.789
USA,PCN,0,1,0,9337.503
USA,PER,0,0,0,5890.5527
USA,PHL,0,1,1,13680.799
USA,PLW,0,1,1,13939.873
USA,PNG,0,1,0,14704.437
USA,POL,0,0,0,6855.4224
USA,PRI,0,1,1,2594.429
USA,PRK,0,0,0,10933.232
USA,PRT,0,0,0,5425.1895
USA,PRY,0,0,0,7537.5205
USA,PYF,0,0,0,10122.774
USA,QAT,0,0,0,10782.507
USA,REU,0,0,0,14806.794
USA,ROM,0,0,0,7656.1777
USA,RUS,0,0,0,7517.972
USA,RWA,0,1,0,11340.342
USA,SAU,0,0,0,10527.397
USA,SDN,0,0,0,10225.493
USA,SEN,0,0,0,6157.4805
USA,SGP,0,1,0,15350.503
USA,SHN,0,1,0,9439.94
USA,SLB,0,1,0,13708.611
USA,SLE,0,1,0,6947.4814
USA,SLV,0,0,0,3355.7708
USA,SMR,0,0,0,6777.457
USA,SOM,0,1,0,12283.002
USA,SPM,0,0,0,1573.979
USA,STP,0,0,0,9221.0205
USA,SUR,0,0,0,4309.0723
USA,SVK,0,0,0,6852.7554
USA,SVN,0,0,0,6796.301
USA,SWE,0,0,0,6322.853
USA,SWZ,0,1,0,13114.102
USA,SYC,0,1,0,13599.327
USA,SYR,0,0,0,9115.136
USA,TCA,0,1,0,2163.191
USA,TCD,0,0,0,9052.158
USA,TGO,0,0,0,8335.612
USA,THA,0,0,0,13943.399
USA,TJK,0,0,0,10426.229
USA,TKL,0,1,0,11341.678
USA,TKM,0,0,0,10024.922
USA,TMP,0,0,0,15962.915
USA,TON,0,1,0,12455.559
USA,TTO,0,1,0,3569.325
USA,TUN,0,0,0,7023.072
USA,TUR,0,0,0,8070.7505
USA,TUV,0,0,0,12047.302
USA,TWN,0,0,0,12532.539
USA,TZA,0,1,0,12470.742
USA,UGA,0,1,0,11381.892
USA,UKR,0,0,0,7515.91
USA,URY,0,0,0,8617.354
USA,USA,0,0,0,1161.074
USA,UZB,0,0,0,10179.661
USA,VCT,0,1,0,3308.9
USA,VEN,0,0,0,3428.6301
USA,VGB,0,1,0,2638.875
USA,VNM,0,0,0,13159.26
USA,VUT,0,1,0,13612.155
USA,WLF,0,0,0,11999.862
USA,WSM,0,1,0,13049.801
USA,YEM,0,0,0,11120.313
USA,YUG,0,0,0,7266.376
USA,ZAF,0,1,0,12581.721
USA,ZAR,0,0,0,10270.248
USA,ZMB,0,1,0,12156.132
USA,ZWE,0,1,0,12552.132
UZB,ABW,0,0,0,12732.287
UZB,AFG,1,0,0,751.27094
UZB,AGO,0,0,0,7977.3745
UZB,AIA,0,0,0,11788.009
UZB,ALB,0,0,0,4072.6978
UZB,AND,0,0,0,5456.4355
UZB,ANT,0,0,0,12705.327
UZB,ARE,0,0,0,2318.684
UZB,ARG,0,0,0,15457.45
UZB,ARM,0,0,0,2081.2498
UZB,ATG,0,0,0,11809.47
UZB,AUS,0,0,0,11828.844
UZB,AUT,0,0,0,4164.0723
UZB,AZE,0,0,0,1628.1904
UZB,BDI,0,0,0,6402.6514
UZB,BEL,0,0,0,4955.1265
UZB,BEN,0,0,0,7606.9756
UZB,BFA,0,0,0,7521.824
UZB,BGD,0,0,0,2771.943
UZB,BGR,0,0,0,3755.7808
UZB,BHR,0,0,0,2392.1868
UZB,BHS,0,0,0,11882.492
UZB,BIH,0,0,0,4106.9053
UZB,BLR,0,0,0,3370.3594
UZB,BLZ,0,0,0,13141.061
UZB,BMU,0,0,0,10585.466
UZB,BOL,0,0,0,15121.525
UZB,BRA,0,0,0,13836.311
UZB,BRB,0,0,0,12024.016
UZB,BRN,0,0,0,6077.023
UZB,BTN,0,0,0,2416.3376
UZB,BWA,0,0,0,8598.188
UZB,CAF,0,0,0,6483.9697
UZB,CAN,0,0,0,10073.93
UZB,CCK,0,0,0,6622.8164
UZB,CHE,0,0,0,4848.8643
UZB,CHL,0,0,0,16416.31
UZB,CHN,0,0,0,3943.6206
UZB,CIV,0,0,0,8227.005
UZB,CMR,0,0,0,7075.8555
UZB,COG,0,0,0,7447.6245
UZB,COK,0,0,0,14947.533
UZB,COL,0,0,0,13768.903
UZB,COM,0,0,0,6465.8276
UZB,CPV,0,0,0,9151.109
UZB,CRI,0,0,0,13706.953
UZB,CUB,0,0,0,12292.661
UZB,CXR,0,0,0,6860.5073
UZB,CYM,0,0,0,12641.499
UZB,CYP,0,0,0,3185.9749
UZB,CZE,0,0,0,4270.4014
UZB,DEU,0,0,0,4760.2583
UZB,DJI,0,0,0,4166.667
UZB,DMA,0,0,0,11945.075
UZB,DNK,0,0,0,4333.9297
UZB,DOM,0,0,0,12152.6
UZB,DZA,0,0,0,5604.5693
UZB,ECU,0,0,0,14430.277
UZB,EGY,0,0,0,3619.4058
UZB,ERI,0,0,0,4102.876
UZB,ESH,0,0,0,7464.9644
UZB,ESP,0,0,0,5948.543
UZB,EST,0,0,0,3648.595
UZB,ETH,0,0,0,4665.5273
UZB,FIN,0,0,0,3654.5144
UZB,FJI,0,0,0,12923.624
UZB,FLK,0,0,0,15913.313
UZB,FRA,0,0,0,5153.0645
UZB,FRO,0,0,0,5353.1484
UZB,FSM,0,0,0,9429.306
UZB,GAB,0,0,0,7513.973
UZB,GBR,0,0,0,5240.294
UZB,GEO,0,0,0,2027.9928
UZB,GHA,0,0,0,7898.01
UZB,GIB,0,0,0,6299.589
UZB,GIN,0,0,0,8898.31
UZB,GLP,0,0,0,11904.841
UZB,GMB,0,0,0,8691.929
UZB,GNB,0,0,0,8723.467
UZB,GNQ,0,0,0,7298.9937
UZB,GRC,0,0,0,3871.0286
UZB,GRD,0,0,0,12255.427
UZB,GRL,0,0,0,7214.9414
UZB,GTM,0,0,0,13471.489
UZB,GUF,0,0,0,12196.126
UZB,GUY,0,0,0,12471.423
UZB,HKG,0,0,0,4682.0913
UZB,HND,0,0,0,13413.786
UZB,HRV,0,0,0,4246.1855
UZB,HTI,0,0,0,12285.189
UZB,HUN,0,0,0,3979.094
UZB,IDN,0,0,0,6513.4243
UZB,IND,0,0,0,1584.1029
UZB,IRL,0,0,0,5574.103
UZB,IRN,0,0,0,1666.4451
UZB,IRQ,0,0,0,2354.8289
UZB,ISL,0,0,0,6017.9233
UZB,ISR,0,0,0,3216.1917
UZB,ITA,0,0,0,4633.5195
UZB,JAM,0,0,0,12567.743
UZB,JOR,0,0,0,3126.631
UZB,JPN,0,0,0,6007.851
UZB,KAZ,1,0,0,673.882
UZB,KEN,0,0,0,5753.808
UZB,KGZ,1,0,0,480.2868
UZB,KHM,0,0,0,4794.7266
UZB,KIR,0,0,0,11074.063
UZB,KNA,0,0,0,11851.037
UZB,KOR,0,0,0,4896.334
UZB,KWT,0,0,0,2330.2805
UZB,LAO,0,0,0,4099.6006
UZB,LBN,0,0,0,3065.1628
UZB,LBR,0,0,0,8715.308
UZB,LBY,0,0,0,4988.66
UZB,LCA,0,0,0,12033.36
UZB,LKA,0,0,0,3966.0605
UZB,LSO,0,0,0,8952.566
UZB,LTU,0,0,0,3522.475
UZB,LUX,0,0,0,4863.9927
UZB,LVA,0,0,0,3632.3472
UZB,MAC,0,0,0,4633.761
UZB,MAR,0,0,0,6536.1543
UZB,MDA,0,0,0,3250.8342
UZB,MDG,0,0,0,7058.2065
UZB,MDV,0,0,0,4150.944
UZB,MEX,0,0,0,13174.137
UZB,MHL,0,0,0,10481.292
UZB,MKD,0,0,0,3920.355
UZB,MLI,0,0,0,8026.3774
UZB,MLT,0,0,0,4716.4604
UZB,MMR,0,0,0,3751.0403
UZB,MNG,0,0,0,3041.9473
UZB,MNP,0,0,0,7792.0938
UZB,MOZ,0,0,0,8382.5625
UZB,MRT,0,0,0,8303.74
UZB,MSR,0,0,0,11872.489
UZB,MTQ,0,0,0,11988.065
UZB,MUS,0,0,0,6943.7485
UZB,MWI,0,0,0,7144.3174
UZB,MYS,0,0,0,5342.1543
UZB,NAM,0,0,0,8907.479
UZB,NCL,0,0,0,12212.288
UZB,NER,0,0,0,7123.533
UZB,NFK,0,0,0,12782.576
UZB,NGA,0,0,0,7525.3115
UZB,NIC,0,0,0,13583.671
UZB,NIU,0,0,0,13958.595
UZB,NLD,0,0,0,4880.046
UZB,NOR,0,0,0,4434.839
UZB,NPL,0,0,0,2105.313
UZB,NRU,0,0,0,10699.581
UZB,NZL,0,0,0,14159.805
UZB,OMN,0,0,0,2197.5
UZB,PAK,0,0,0,913.62555
UZB,PAL,0,0,0,3272.9177
UZB,PAN,0,0,0,13593.666
UZB,PCN,0,0,0,17498.984
UZB,PER,0,0,0,15419.825
UZB,PHL,0,0,0,5778.971
UZB,PLW,0,0,0,7419.794
UZB,PNG,0,0,0,9720.042
UZB,POL,0,0,0,3794.5046
UZB,PRI,0,0,0,11950.719
UZB,PRK,0,0,0,4733.597
UZB,PRT,0,0,0,6446.5645
